nombre_sector_code,nro_crianza,nro_pabellon,sexo,tipoConstruccion,densidad_pollos_m2,cluster_kmeans,cluster_hierarchical,cluster_dbscan,ganancia_promedio_gramos
castanos,217,10,HEMBRA,Tradicional,15.0,1,0,0,56.57703488372093
castanos,217,11,HEMBRA,Tradicional,15.0,1,0,0,57.16465863453816
castanos,217,12,HEMBRA,Tradicional,15.0,1,0,0,56.06395215090867
castanos,217,13,HEMBRA,Tradicional,15.0,1,0,0,54.19159682522061
castanos,217,14,HEMBRA,Tradicional,15.0,1,0,0,54.467102956643686
castanos,217,15,HEMBRA,Tradicional,15.0,1,0,0,55.334489149279605
castanos,217,16,HEMBRA,Tradicional,15.0,1,0,0,54.54684613354448
castanos,217,17,HEMBRA,Tradicional,15.0,1,0,0,56.41905622036577
castanos,217,18,HEMBRA,Tradicional,15.0,1,0,0,55.39423076923077
castanos,217,19,HEMBRA,Tradicional,15.0,1,0,0,57.429412097549935
castanos,217,20,HEMBRA,Tradicional,15.0,1,0,0,57.04481569875365
castanos,217,21,HEMBRA,Tradicional,15.0,1,0,0,58.30034309844287
castanos,217,22,HEMBRA,Tradicional,15.0,1,0,0,58.65213882163035
castanos,217,23,HEMBRA,Tradicional,15.0,1,0,0,58.475661375661375
castanos,217,24,HEMBRA,Tradicional,15.0,1,0,0,57.27635228848821
castanos,217,25,HEMBRA,Tradicional,15.0,1,0,0,55.34935897435897
castanos,217,26,HEMBRA,Tradicional,13.0,1,0,0,56.66666666666667
castanos,217,27,HEMBRA,Tradicional,13.0,1,0,0,59.32897266531223
castanos,217,28,HEMBRA,Tradicional,13.0,1,0,0,59.532940338148606
castanos,218,1,HEMBRA,Tradicional,14.5,1,0,0,60.45066045066046
castanos,218,2,HEMBRA,Tradicional,14.5,1,0,0,61.10890717685399
castanos,218,4,HEMBRA,Tradicional,14.5,1,0,0,61.2280701754386
castanos,218,5,HEMBRA,Tradicional,12.5,1,0,0,63.89095195991747
castanos,218,6,HEMBRA,Tradicional,12.5,1,0,0,66.94294294294293
castanos,218,7,HEMBRA,Tradicional,14.5,1,0,0,60.11013998670553
castanos,218,8,HEMBRA,Tradicional,12.5,1,0,0,64.37136867325547
castanos,218,9,HEMBRA,Tradicional,12.5,1,0,0,63.25805480277025
castanos,218,10,HEMBRA,Tradicional,12.5,1,0,0,63.72370766488413
castanos,218,11,HEMBRA,Tradicional,12.5,1,0,0,69.49859747545582
castanos,218,12,HEMBRA,Tradicional,12.5,1,0,0,64.12808197246237
castanos,218,13,HEMBRA,Tradicional,12.5,1,0,0,63.31687242798355
castanos,218,14,HEMBRA,Tradicional,14.5,1,0,0,61.83676971923831
castanos,218,15,HEMBRA,Tradicional,14.5,1,0,0,60.51644651644652
castanos,218,16,HEMBRA,Tradicional,14.5,1,0,0,60.69496855345913
castanos,218,17,HEMBRA,Tradicional,14.5,1,0,0,61.05437352245864
castanos,218,18,HEMBRA,Tradicional,14.5,1,0,0,59.11737089201877
castanos,218,19,HEMBRA,Tradicional,14.5,1,0,0,59.24104150554266
castanos,218,20,HEMBRA,Tradicional,12.5,1,0,0,62.20757020757021
castanos,218,21,HEMBRA,Tradicional,12.5,1,0,0,65.00696941321115
castanos,218,22,HEMBRA,Tradicional,14.5,1,0,0,60.74875493731753
castanos,218,23,HEMBRA,Tradicional,14.5,1,0,0,66.83138678967514
castanos,218,24,HEMBRA,Tradicional,14.5,1,0,0,63.2815734989648
castanos,218,25,HEMBRA,Tradicional,14.5,1,0,0,61.80047109628031
castanos,218,26,HEMBRA,Tradicional,14.5,1,0,0,61.53985507246377
castanos,218,27,HEMBRA,Tradicional,14.5,1,0,0,59.05674281503316
castanos,218,28,HEMBRA,Tradicional,14.5,1,0,0,60.42241912219245
castanos,219,1,HEMBRA,Tradicional,14.5,1,0,0,56.75263246804437
castanos,219,2,HEMBRA,Tradicional,14.5,1,0,0,55.83670977410224
castanos,219,4,HEMBRA,Tradicional,14.5,1,0,0,56.08859357696567
castanos,219,5,HEMBRA,Tradicional,14.5,1,0,0,56.52421340629275
castanos,219,6,HEMBRA,Tradicional,14.5,1,0,0,54.5679080868069
castanos,219,7,HEMBRA,Tradicional,14.5,1,0,0,54.2698504027618
castanos,219,8,HEMBRA,Tradicional,14.5,1,0,0,58.36853936939206
castanos,219,9,HEMBRA,Tradicional,14.5,1,0,0,57.80030469940231
castanos,219,10,HEMBRA,Tradicional,14.5,1,0,0,56.78063172509545
castanos,219,11,HEMBRA,Tradicional,14.5,1,0,0,56.37324145851278
castanos,219,12,HEMBRA,Tradicional,14.5,1,0,0,56.94838343732274
castanos,219,13,HEMBRA,Tradicional,14.5,1,0,0,57.670961114990064
castanos,219,14,HEMBRA,Tradicional,14.5,1,0,0,57.41528521467665
castanos,219,15,HEMBRA,Tradicional,14.5,1,0,0,57.94183189532027
castanos,219,16,HEMBRA,Tradicional,14.5,1,0,0,55.84456873712097
castanos,219,17,HEMBRA,Tradicional,14.5,1,0,0,55.06636128729151
castanos,219,18,HEMBRA,Tradicional,14.5,1,0,0,54.59573442583444
castanos,219,19,HEMBRA,Tradicional,14.5,1,0,0,56.434198067276
castanos,219,20,HEMBRA,Tradicional,14.5,1,0,0,55.90911794444775
castanos,219,21,HEMBRA,Tradicional,14.5,1,0,0,56.619601328903656
castanos,219,22,HEMBRA,Tradicional,14.5,1,0,0,57.29066731434817
castanos,219,23,HEMBRA,Tradicional,14.5,1,0,0,59.46328671328671
castanos,219,24,HEMBRA,Tradicional,14.5,1,0,0,58.88856829592015
castanos,219,25,HEMBRA,Tradicional,14.5,1,0,0,58.376762549351376
castanos,219,26,HEMBRA,Tradicional,14.5,1,0,0,55.43697574246203
castanos,219,27,HEMBRA,Tradicional,14.5,1,0,0,59.95267585884552
castanos,219,28,HEMBRA,Tradicional,14.5,1,0,0,58.0012853470437
castanos,219,29,HEMBRA,Tradicional,14.5,1,0,0,57.10625737898464
castanos,220,1,HEMBRA,Tradicional,14.5,1,0,0,60.14382453406844
castanos,220,2,HEMBRA,Tradicional,14.5,1,0,0,60.95805846395933
castanos,220,4,HEMBRA,Tradicional,14.5,1,0,0,61.09095278144899
castanos,220,5,HEMBRA,Tradicional,14.5,1,0,0,59.68465139196848
castanos,220,6,HEMBRA,Tradicional,14.5,1,0,0,61.5257048092869
castanos,220,7,HEMBRA,Tradicional,14.5,1,0,0,62.17017029505334
castanos,220,8,HEMBRA,Tradicional,14.5,1,0,0,58.82359840487919
castanos,220,9,HEMBRA,Tradicional,14.5,1,0,0,59.61597542242704
castanos,220,10,HEMBRA,Tradicional,14.5,1,0,0,59.66957026713124
castanos,220,11,HEMBRA,Tradicional,14.5,1,0,0,59.530934568341046
castanos,220,12,HEMBRA,Tradicional,14.5,1,0,0,59.31630082763585
castanos,220,13,HEMBRA,Tradicional,14.5,1,0,0,59.7514005602241
castanos,220,15,HEMBRA,Tradicional,14.5,1,0,0,56.81495923431408
castanos,220,16,HEMBRA,Tradicional,14.5,1,0,0,60.66865566865566
castanos,220,18,HEMBRA,Tradicional,14.5,1,0,0,60.14239028944911
castanos,220,19,HEMBRA,Tradicional,14.5,1,0,0,58.258206195099405
castanos,220,20,HEMBRA,Tradicional,14.5,1,0,0,61.11501111501112
castanos,220,21,HEMBRA,Tradicional,14.5,1,0,0,62.73809523809524
castanos,220,22,HEMBRA,Tradicional,14.5,1,0,0,59.01960784313725
castanos,220,23,HEMBRA,Tradicional,14.5,1,0,0,60.35860535860535
castanos,220,24,HEMBRA,Tradicional,14.5,1,0,0,61.505981703026045
castanos,220,25,HEMBRA,Tradicional,14.5,1,0,0,61.666078777189895
castanos,220,26,HEMBRA,Tradicional,14.5,1,0,0,62.255453905700215
castanos,220,27,HEMBRA,Tradicional,14.5,1,0,0,59.64750290360047
castanos,220,28,HEMBRA,Tradicional,14.5,1,1,0,62.84832451499118
castanos,220,29,HEMBRA,Tradicional,14.5,1,0,0,62.13165754106521
castanos,221,1,HEMBRA,Tradicional,15.0,1,0,0,58.62558705369773
castanos,221,2,HEMBRA,Tradicional,15.0,1,0,0,57.72665992585103
castanos,221,4,HEMBRA,Tradicional,15.0,1,0,0,59.69612294795669
castanos,221,5,HEMBRA,Tradicional,15.0,1,0,0,59.89804101271624
castanos,221,6,HEMBRA,Tradicional,15.0,1,0,0,58.61788617886178
castanos,221,7,HEMBRA,Tradicional,15.0,1,0,0,62.86425621003792
castanos,221,8,HEMBRA,Tradicional,15.0,1,0,0,60.336040948036064
castanos,221,9,HEMBRA,Tradicional,15.0,1,0,0,60.73643410852714
castanos,221,10,HEMBRA,Tradicional,15.0,1,0,0,61.6980705030272
castanos,221,11,HEMBRA,Tradicional,15.0,1,0,0,60.33633841886269
castanos,221,12,HEMBRA,Tradicional,15.0,1,0,0,60.81812966150315
castanos,221,13,HEMBRA,Tradicional,15.0,1,0,0,62.0326595866164
castanos,221,14,HEMBRA,Tradicional,15.0,1,0,0,61.58496732026144
castanos,221,15,HEMBRA,Tradicional,15.0,1,0,0,61.71098988521422
castanos,221,16,HEMBRA,Tradicional,15.0,1,0,0,63.40418118466899
castanos,221,17,HEMBRA,Tradicional,15.0,1,0,0,63.909535174451634
castanos,221,19,HEMBRA,Tradicional,15.0,1,0,0,60.83503401360544
castanos,221,20,HEMBRA,Tradicional,15.0,1,0,0,63.433428097607205
castanos,221,21,HEMBRA,Tradicional,15.0,1,0,0,61.96498930541483
castanos,221,22,HEMBRA,Tradicional,15.0,1,0,0,63.927150812592345
castanos,221,23,HEMBRA,Tradicional,15.0,1,0,0,62.97990179285142
castanos,221,24,HEMBRA,Tradicional,15.0,1,0,0,60.40816326530612
castanos,221,25,HEMBRA,Tradicional,15.0,1,0,0,59.62097965677917
castanos,221,26,HEMBRA,Tradicional,15.0,1,0,0,60.403622540250446
castanos,221,27,HEMBRA,Tradicional,15.0,1,0,0,63.02551020408163
castanos,221,28,HEMBRA,Tradicional,15.0,1,0,0,58.30980392156864
castanos,221,29,HEMBRA,Tradicional,15.0,1,0,0,59.13086505996042
castanos,222,1,HEMBRA,Tradicional,15.0,1,0,0,60.51904016692749
castanos,222,4,HEMBRA,Tradicional,15.0,1,0,0,62.58873929008569
castanos,222,5,HEMBRA,Tradicional,15.0,1,0,0,61.53765920070268
castanos,222,6,HEMBRA,Tradicional,15.0,1,0,0,59.12038654092443
castanos,222,7,HEMBRA,Tradicional,15.0,1,0,0,62.35394097959924
castanos,222,8,HEMBRA,Tradicional,15.0,1,0,0,59.629561083945376
castanos,222,9,HEMBRA,Tradicional,15.0,1,0,0,57.559786491825314
castanos,222,10,HEMBRA,Tradicional,15.0,1,0,0,63.797081778079416
castanos,222,11,HEMBRA,Tradicional,15.0,1,0,0,60.1568475308984
castanos,222,12,HEMBRA,Tradicional,15.0,1,0,0,60.778758059043085
castanos,222,13,HEMBRA,Tradicional,15.0,1,0,0,62.03150594999075
castanos,222,14,HEMBRA,Tradicional,15.0,1,0,0,64.05849358974359
castanos,222,15,HEMBRA,Tradicional,15.0,1,0,0,63.72261543646781
castanos,222,16,HEMBRA,Tradicional,15.0,1,0,0,64.12721318754511
castanos,222,17,HEMBRA,Tradicional,15.0,1,0,0,60.549574733836906
castanos,222,18,HEMBRA,Tradicional,15.0,1,0,0,62.514187159230005
castanos,222,19,HEMBRA,Tradicional,15.0,1,0,0,60.1077097505669
castanos,222,20,HEMBRA,Tradicional,15.0,1,0,0,62.87813001843811
castanos,222,21,HEMBRA,Tradicional,15.0,1,0,0,61.39479380585004
castanos,222,23,HEMBRA,Tradicional,15.0,1,0,0,59.544026055653966
castanos,222,24,HEMBRA,Tradicional,15.0,1,0,0,62.17843906692827
castanos,222,25,HEMBRA,Tradicional,15.0,1,0,0,58.04253056884637
castanos,222,26,HEMBRA,Tradicional,15.0,1,0,0,62.09631423190747
castanos,222,27,HEMBRA,Tradicional,15.0,1,0,0,61.28809849521204
castanos,222,28,HEMBRA,Tradicional,15.0,1,0,0,62.83133890268683
castanos,222,29,HEMBRA,Tradicional,15.0,1,0,0,61.68559737077331
chayaco 1,129,1,MACHO,Tradicional,13.0,0,1,1,72.43830608307098
chayaco 1,129,4,MACHO,Tradicional,13.0,0,1,1,71.69767441860465
chayaco 1,129,5,MACHO,Tradicional,13.0,0,1,1,71.19878183831672
chayaco 1,129,7,MACHO,Tradicional,13.0,0,1,1,72.73364485981308
chayaco 1,130,1,MACHO,Tradicional,13.0,0,1,1,75.7589141936968
chayaco 1,130,2,MACHO,Tradicional,13.0,0,1,1,74.26203703703703
chayaco 1,130,3,MACHO,Tradicional,13.0,0,1,1,74.2156862745098
chayaco 1,130,4,MACHO,Tradicional,13.0,0,1,1,75.55177304964538
chayaco 1,130,5,MACHO,Tradicional,13.0,0,1,1,74.74866061029583
chayaco 1,130,6,MACHO,Tradicional,13.0,0,1,1,74.29501915708812
chayaco 1,130,7,MACHO,Tradicional,13.0,0,1,1,73.78571428571428
chayaco 1,130,8,MACHO,Tradicional,13.0,0,1,1,76.36323851203502
chayaco 1,130,9,MACHO,Tradicional,13.0,0,1,1,75.34684369904495
chayaco 1,131,1,MACHO,Tradicional,12.5,0,1,1,73.9514348785872
chayaco 1,131,2,MACHO,Tradicional,12.5,0,1,1,71.31362646068528
chayaco 1,131,3,MACHO,Tradicional,12.5,0,1,1,75.07441673370876
chayaco 1,131,4,MACHO,Tradicional,12.5,0,1,1,72.27536384728961
chayaco 1,131,6,MACHO,Tradicional,12.5,0,1,1,73.51741243166633
chayaco 1,131,7,MACHO,Tradicional,12.5,0,1,1,70.96707392834956
chayaco 1,131,8,MACHO,Tradicional,12.5,0,1,1,71.21455379482903
chayaco 1,131,9,MACHO,Tradicional,12.5,0,1,1,74.0904117764074
chayaco 1,132,1,MACHO,Tradicional,12.5,0,1,1,70.4650122959982
chayaco 1,132,2,MACHO,Tradicional,12.5,0,1,1,72.13243361860873
chayaco 1,132,3,MACHO,Tradicional,12.5,0,1,1,72.19003219003218
chayaco 1,132,4,MACHO,Tradicional,12.5,0,1,1,73.14072327044025
chayaco 1,132,5,MACHO,Tradicional,12.5,0,1,1,68.64935064935064
chayaco 1,132,6,MACHO,Tradicional,12.5,0,1,1,74.2822132665287
chayaco 1,132,7,MACHO,Tradicional,12.5,0,1,1,73.40619796981578
chayaco 1,132,8,MACHO,Tradicional,12.5,0,1,1,73.8752495548481
chayaco 1,132,9,MACHO,Tradicional,12.5,0,1,1,75.87737843551798
chayaco 1,133,1,MACHO,Tradicional,13.0,0,1,1,74.55666530778637
chayaco 1,133,2,MACHO,Tradicional,13.0,0,1,1,72.41805813234386
chayaco 1,133,3,MACHO,Tradicional,13.0,0,1,1,74.91445636768576
chayaco 1,133,4,MACHO,Tradicional,13.0,0,1,1,77.7845937248592
chayaco 1,133,5,MACHO,Tradicional,13.0,0,1,1,77.8344298245614
chayaco 1,133,7,MACHO,Tradicional,13.0,0,1,1,70.26892225421638
chayaco 1,133,8,MACHO,Tradicional,13.0,0,1,1,73.34451341609933
chayaco 1,133,9,MACHO,Tradicional,13.0,0,1,1,74.46072567783094
chayaco 1,134,1,MACHO,Tradicional,13.0,0,1,1,70.19471259324264
chayaco 1,134,4,MACHO,Tradicional,13.0,0,1,1,76.30954290296712
chayaco 1,134,5,MACHO,Tradicional,13.0,0,1,1,75.95995411408906
chayaco 1,134,6,MACHO,Tradicional,13.0,0,1,1,77.86934935981185
chayaco 1,134,7,MACHO,Tradicional,13.0,0,1,1,72.74323682961557
chayaco 1,134,8,MACHO,Tradicional,13.0,0,1,1,72.9188419553868
chayaco 1,134,9,MACHO,Tradicional,13.0,0,1,1,74.50901367027939
chayaco 2,129,1,MACHO,Tradicional,13.0,0,1,1,73.26284478096268
chayaco 2,129,2,MACHO,Tradicional,13.0,0,1,1,73.25144666448301
chayaco 2,129,3,MACHO,Tradicional,13.0,0,1,1,72.877030162413
chayaco 2,129,4,MACHO,Tradicional,13.0,0,1,1,75.25362884345249
chayaco 2,129,5,MACHO,Tradicional,13.0,0,1,1,70.53050677635395
chayaco 2,129,6,MACHO,Tradicional,13.0,0,1,1,70.38182801514333
chayaco 2,129,7,MACHO,Tradicional,13.0,0,1,1,71.04760860026327
chayaco 2,129,8,MACHO,Tradicional,13.0,0,1,1,73.24648968845985
chayaco 2,129,9,MACHO,Tradicional,13.0,0,1,1,73.50981362361867
chayaco 2,130,1,MACHO,Tradicional,13.0,0,1,1,75.51841948900773
chayaco 2,130,2,MACHO,Tradicional,13.0,0,1,1,73.66940328394072
chayaco 2,130,3,MACHO,Tradicional,13.0,0,1,1,75.42339121552605
chayaco 2,130,4,MACHO,Tradicional,13.0,0,1,1,74.77575085668212
chayaco 2,130,5,MACHO,Tradicional,13.0,0,1,1,75.95192501511794
chayaco 2,130,6,MACHO,Tradicional,13.0,0,1,1,74.84815830721003
chayaco 2,130,7,MACHO,Tradicional,13.0,0,1,1,74.9669135802469
chayaco 2,130,8,MACHO,Tradicional,13.0,0,1,1,75.81105169340464
chayaco 2,130,9,MACHO,Tradicional,13.0,0,1,1,75.345948568656
chayaco 2,131,1,MACHO,Tradicional,12.5,0,1,1,69.81591295828392
chayaco 2,131,2,MACHO,Tradicional,12.5,0,1,1,71.39065595995412
chayaco 2,131,3,MACHO,Tradicional,12.5,0,1,1,72.15475493587356
chayaco 2,131,4,MACHO,Tradicional,12.5,0,1,1,74.00634249471459
chayaco 2,131,5,MACHO,Tradicional,12.5,0,1,1,72.07881721561613
chayaco 2,131,6,MACHO,Tradicional,12.5,0,1,1,71.36406298884138
chayaco 2,131,7,MACHO,Tradicional,12.5,0,1,1,75.39034644244585
chayaco 2,131,8,MACHO,Tradicional,12.5,0,1,1,74.68648119973918
chayaco 2,131,9,MACHO,Tradicional,12.5,0,1,1,72.3464794770121
chayaco 2,132,1,MACHO,Tradicional,12.5,0,1,1,72.51273532668881
chayaco 2,132,2,MACHO,Tradicional,12.5,0,1,1,70.54975292003594
chayaco 2,132,3,MACHO,Tradicional,12.5,0,1,1,72.76264386020483
chayaco 2,132,4,MACHO,Tradicional,12.5,0,1,1,72.28682170542636
chayaco 2,132,5,MACHO,Tradicional,12.5,0,1,1,76.24533423820834
chayaco 2,132,6,MACHO,Tradicional,12.5,0,1,1,75.50400534045396
chayaco 2,132,8,MACHO,Tradicional,12.5,0,1,1,74.94659546061415
chayaco 2,132,9,MACHO,Tradicional,12.5,0,1,1,72.85930735930735
chayaco 2,133,1,MACHO,Tradicional,13.0,0,1,1,68.58509820048282
chayaco 2,133,2,MACHO,Tradicional,13.0,0,1,1,70.56737588652483
chayaco 2,133,3,MACHO,Tradicional,13.0,0,1,1,69.11976911976913
chayaco 2,133,4,MACHO,Tradicional,13.0,0,1,1,70.14723055434708
chayaco 2,133,5,MACHO,Tradicional,13.0,0,1,1,73.69306418219462
chayaco 2,133,6,MACHO,Tradicional,13.0,0,1,1,72.84452117396161
chayaco 2,133,8,MACHO,Tradicional,13.0,0,1,1,71.31211180124222
chayaco 2,133,9,MACHO,Tradicional,13.0,0,1,1,70.60315078769692
chayaco 2,134,2,MACHO,Tradicional,13.0,0,1,1,71.42075899022261
chayaco 2,134,3,MACHO,Tradicional,13.0,0,1,1,71.43189368770764
chayaco 2,134,4,MACHO,Tradicional,13.0,0,1,1,71.04122621564483
chayaco 2,134,5,MACHO,Tradicional,13.0,0,1,1,69.21214997626959
chayaco 2,134,6,MACHO,Tradicional,13.0,0,1,1,73.84647984319543
chayaco 2,134,7,MACHO,Tradicional,13.0,0,1,1,73.65833917876222
chifri,161,1,HEMBRA,Tradicional,15.0,1,0,0,60.60352577126247
chifri,161,2,HEMBRA,Tradicional,15.0,1,0,0,60.5624240529625
chifri,161,3,HEMBRA,Tradicional,15.0,1,0,0,58.81550593604669
chifri,161,4,HEMBRA,Tradicional,13.0,1,0,0,65.56035747632386
chifri,161,5,HEMBRA,Tradicional,15.0,1,0,0,57.28597491974781
chifri,161,6,HEMBRA,Tradicional,15.0,1,0,0,57.17158394076131
chifri,161,8,HEMBRA,Tradicional,15.0,1,0,0,54.57356430944471
chifri,161,9,HEMBRA,Tradicional,15.0,1,0,0,55.77956926794136
chifri,161,10,HEMBRA,Tradicional,13.0,1,0,0,62.10363636363636
chifri,161,11,HEMBRA,Tradicional,15.0,1,0,0,58.17199028672831
chifri,161,12,HEMBRA,Tradicional,13.0,1,0,0,62.35790063108191
chifri,161,13,HEMBRA,Tradicional,15.0,1,0,0,56.90360735973897
chifri,161,14,HEMBRA,Tradicional,15.0,1,0,0,60.27466811582952
chifri,161,15,HEMBRA,Tradicional,15.0,1,0,0,59.1049824083532
chifri,162,1,HEMBRA,Tradicional,14.5,1,0,0,58.74175875197325
chifri,162,2,HEMBRA,Tradicional,12.5,1,0,0,61.62552550015919
chifri,162,3,HEMBRA,Tradicional,14.5,1,0,0,56.80620773854245
chifri,162,4,HEMBRA,Tradicional,14.5,1,0,0,59.70143492870766
chifri,162,5,HEMBRA,Tradicional,14.5,1,0,0,56.97847606938515
chifri,162,6,HEMBRA,Tradicional,14.5,1,0,0,58.0793117329562
chifri,162,7,HEMBRA,Tradicional,14.5,1,0,0,57.02697513679562
chifri,162,8,HEMBRA,Tradicional,14.5,1,0,0,58.53318460680424
chifri,162,9,HEMBRA,Tradicional,14.5,1,0,0,60.36441610861389
chifri,162,10,HEMBRA,Tradicional,14.5,1,0,0,57.01710307947631
chifri,162,11,HEMBRA,Tradicional,14.5,1,0,0,57.19384413883432
chifri,162,12,HEMBRA,Tradicional,14.5,1,0,0,59.234269251874885
chifri,162,13,HEMBRA,Tradicional,14.5,1,0,0,60.94152557968348
chifri,162,14,HEMBRA,Tradicional,14.5,1,0,0,62.998519738454455
chifri,162,15,HEMBRA,Tradicional,14.5,1,0,0,59.380705264474166
chifri,163,1,HEMBRA,Tradicional,14.5,1,0,0,57.76202445154836
chifri,163,2,HEMBRA,Tradicional,14.5,1,0,0,55.87853100175123
chifri,163,3,HEMBRA,Tradicional,14.5,1,0,0,56.07985898221949
chifri,163,4,HEMBRA,Tradicional,14.5,1,0,0,57.57026948710519
chifri,163,5,HEMBRA,Tradicional,14.5,1,0,0,58.92531328320803
chifri,163,6,HEMBRA,Tradicional,14.5,1,0,0,56.720141308555945
chifri,163,7,HEMBRA,Tradicional,14.5,1,0,0,58.35709230613689
chifri,163,8,HEMBRA,Tradicional,14.5,1,0,0,57.00155649593851
chifri,163,9,HEMBRA,Tradicional,14.5,1,0,0,57.19448193132405
chifri,163,10,HEMBRA,Tradicional,14.5,1,0,0,58.02812071330589
chifri,163,11,HEMBRA,Tradicional,14.5,1,0,0,55.39346047666084
chifri,163,12,HEMBRA,Tradicional,14.5,1,0,0,59.23302938196556
chifri,163,13,HEMBRA,Tradicional,14.5,1,0,0,57.68062015503875
chifri,163,14,HEMBRA,Tradicional,14.5,1,0,0,61.31847383649649
chifri,163,15,HEMBRA,Tradicional,14.5,1,0,0,59.481376709099486
chifri,164,1,HEMBRA,Tradicional,15.0,1,0,0,64.03050858438614
chifri,164,2,HEMBRA,Tradicional,15.0,1,0,0,63.169204737732656
chifri,164,3,HEMBRA,Tradicional,15.0,1,0,0,61.19386717046942
chifri,164,4,HEMBRA,Tradicional,15.0,1,0,0,61.1637318943482
chifri,164,5,HEMBRA,Tradicional,15.0,1,0,0,60.60751307219521
chifri,164,6,HEMBRA,Tradicional,15.0,1,0,0,58.73596022831892
chifri,164,7,HEMBRA,Tradicional,13.0,1,0,0,67.58954248366013
chifri,164,8,HEMBRA,Tradicional,15.0,1,0,0,62.46116889780309
chifri,164,9,HEMBRA,Tradicional,15.0,1,0,0,61.270702981229306
chifri,164,10,HEMBRA,Tradicional,15.0,1,0,0,59.87686731872779
chifri,164,11,HEMBRA,Tradicional,15.0,1,0,0,62.46656425085848
chifri,164,12,HEMBRA,Tradicional,15.0,1,0,0,62.76087057836603
chifri,164,13,HEMBRA,Tradicional,15.0,1,0,0,60.397333093071445
chifri,164,14,HEMBRA,Tradicional,15.0,1,0,0,62.43949968276986
chifri,164,15,HEMBRA,Tradicional,15.0,1,0,0,57.58356102003643
chifri,165,2,MACHO,Tradicional,13.0,0,1,1,65.92391556483415
chifri,165,3,MACHO,Tradicional,13.0,0,1,1,68.4094190036682
chifri,165,4,MACHO,Tradicional,13.0,0,1,1,66.55364770944801
chifri,165,5,MACHO,Tradicional,13.0,0,1,1,63.44002977575137
chifri,165,6,MACHO,Tradicional,13.0,0,1,1,64.47510764913639
chifri,165,8,MACHO,Tradicional,13.0,0,1,1,66.09728778182297
chifri,165,9,MACHO,Tradicional,13.0,0,1,1,64.90092485821195
chifri,165,11,MACHO,Tradicional,13.0,0,1,1,62.82345925218184
chifri,165,12,MACHO,Tradicional,13.0,0,1,1,65.21322584414067
chifri,165,14,MACHO,Tradicional,13.0,0,1,1,64.617669406645
chifri,166,1,MACHO,Tradicional,13.0,0,1,1,65.59512735326688
chifri,166,2,MACHO,Tradicional,13.0,0,1,1,68.50409724591884
chifri,166,3,MACHO,Tradicional,13.0,0,1,1,70.9256272571454
chifri,166,4,MACHO,Tradicional,13.0,0,1,1,68.86716747537601
chifri,166,5,MACHO,Tradicional,13.0,0,1,1,67.37800252844501
chifri,166,7,MACHO,Tradicional,13.0,0,1,1,68.61647361647363
chifri,166,8,MACHO,Tradicional,13.0,0,1,1,70.87516087516089
chifri,166,9,MACHO,Tradicional,13.0,0,1,1,67.76490618363084
chifri,166,10,MACHO,Tradicional,13.0,0,1,1,69.23210188696915
chifri,166,12,MACHO,Tradicional,13.0,0,1,1,67.31804296174174
chifri,166,13,MACHO,Tradicional,13.0,0,1,1,65.20625998160754
compania,225,1,HEMBRA,Tradicional,15.0,1,0,0,63.05697344676463
compania,225,2,HEMBRA,Tradicional,15.0,1,0,0,58.8536231884058
compania,225,4,HEMBRA,Tradicional,15.0,1,0,0,58.95275798363685
compania,225,6,HEMBRA,Tradicional,15.0,1,0,0,59.265829021926585
compania,225,7,HEMBRA,Tradicional,15.0,1,0,0,60.51385651385652
compania,225,8,HEMBRA,Tradicional,15.0,1,0,0,59.35159817351598
compania,225,9,HEMBRA,Tradicional,15.0,1,0,0,59.47135027404087
compania,225,10,HEMBRA,Tradicional,15.0,1,0,0,60.18552497451581
compania,225,11,HEMBRA,Tradicional,15.0,1,0,0,61.42660550458715
compania,225,12,HEMBRA,Tradicional,15.0,1,0,0,61.92239858906526
compania,225,13,HEMBRA,Tradicional,15.0,1,0,0,61.37231080739054
compania,225,14,HEMBRA,Tradicional,15.0,1,0,0,60.40134003350085
compania,225,15,HEMBRA,Tradicional,15.0,1,0,0,60.46769046669326
compania,225,16,HEMBRA,Tradicional,15.0,1,0,0,61.76353928299008
compania,225,17,HEMBRA,Tradicional,15.0,1,0,0,62.43933588761176
compania,225,18,HEMBRA,Tradicional,15.0,1,0,0,60.42706457422176
compania,225,19,HEMBRA,Tradicional,15.0,1,0,0,59.78672632363907
compania,225,20,HEMBRA,Tradicional,13.0,1,0,0,69.26959064327485
compania,225,21,HEMBRA,Tradicional,13.0,1,0,0,65.30616015869133
compania,225,22,HEMBRA,Tradicional,15.0,1,0,0,59.92024078254326
compania,225,23,HEMBRA,Tradicional,15.0,1,0,0,60.82042397064819
compania,225,26,HEMBRA,Tradicional,13.0,1,0,0,65.82959124928037
compania,225,27,HEMBRA,Tradicional,13.0,1,0,0,67.24895640074212
compania,225,28,HEMBRA,Tradicional,15.0,1,0,0,62.084409991386735
compania,225,29,HEMBRA,Tradicional,15.0,1,0,0,60.35801713586292
compania,225,31,HEMBRA,Tradicional,13.0,1,0,0,62.10526315789474
compania,225,32,HEMBRA,Tradicional,13.0,1,0,0,65.97960211533619
compania,225,33,HEMBRA,Tradicional,13.0,1,0,0,63.874545454545455
compania,225,34,HEMBRA,Tradicional,15.0,1,0,0,61.22769753610876
